"QKEY","F_GENDER","JOKE1_W74","CANCUL1_W74"
202001012361,2,1,1
202001012404,2,1,1
202001012428,1,2,1
202001012445,1,1,1
202001012480,2,2,1
202001012503,1,1,1
202001012519,1,2,1
202001012523,1,1,1
202001012536,2,1,1
202001012542,2,1,1
202001012550,1,1,1
202001012560,1,1,1
202001012565,2,2,1
202001012600,2,1,1
202001012687,2,1,1
202001012694,2,2,2
202001012710,1,2,2
202001012721,2,1,2
202001012732,1,1,1
202001012739,2,1,1
202001012749,2,2,1
202001012798,2,1,1
202001012898,1,1,1
202001012905,2,1,1
202001012906,2,2,1
202001012919,2,1,1
202001012930,2,1,1
202001012943,2,2,2
202001012962,2,1,1
202001012984,2,2,2
202001012985,1,2,1
202001012998,2,1,1
202001013004,1,2,1
202001013044,2,2,1
202001013152,2,2,2
202001013157,2,1,1
202001013160,2,2,2
202001013166,1,2,2
202001013181,1,2,1
202001013237,1,2,2
202001013255,2,1,1
202001013352,2,1,1
202001013393,1,1,2
202001013414,1,2,1
202001013438,2,2,1
202001013461,2,1,1
202001013479,1,1,1
202001013505,1,2,2
202001013511,1,1,1
202001013517,1,2,2
202001013519,1,1,1
202001013525,1,1,1
202001013535,1,1,2
202001013563,2,1,2
202001013617,1,1,1
202001013674,1,2,2
202001013713,2,1,1
202001013736,1,2,2
202001013741,1,2,2
202001013804,1,2,1
202001013808,2,1,1
202001013840,2,2,2
202001013876,2,1,1
202001013925,1,2,1
202001013935,1,2,2
202001013957,2,2,2
202001013960,2,2,2
202001013987,1,1,1
202001014004,1,2,1
202001014026,2,2,1
202001014147,1,1,1
202001014149,1,1,1
202001014217,2,1,1
202001014246,2,1,2
202001014274,2,1,1
202001014304,2,1,1
202001014335,2,1,1
202001014355,1,2,1
202001014368,1,2,2
202001014372,1,2,2
202001014380,2,1,1
202001014384,2,1,1
202001014428,2,1,1
202001014440,2,1,1
202001014464,1,2,2
202001014488,1,2,1
202001014492,1,2,2
202001014493,2,2,2
202001014502,2,2,1
202001014538,1,2,1
202001014544,1,2,1
202001014551,2,1,1
202001014553,2,1,1
202001014558,1,1,2
202001014577,2,2,1
202001014618,2,2,2
202001014735,1,2,2
202001014792,2,2,1
202001014868,2,2,1
202001014927,2,1,1
202001014954,2,1,1
202001014960,1,1,1
202001014963,2,1,1
202001014985,2,1,1
202001015008,2,2,1
202001015023,1,2,1
202001015036,2,1,1
202001015075,1,1,1
202001015076,1,2,2
202001015086,2,2,1
202001015147,2,1,1
202001015152,2,1,1
202001015172,2,2,2
202001015193,1,2,1
202001015214,2,1,1
202001015232,1,2,2
202001015245,1,2,2
202001015252,1,2,1
202001015264,1,2,1
202001015282,2,1,2
202001015359,1,2,1
202001015409,1,1,1
202001015486,1,1,2
202001015497,2,1,1
202001015545,1,2,1
202001015547,2,2,1
202001015548,1,1,1
202001015565,2,2,1
202001015569,2,2,2
202001015572,2,1,1
202001015588,2,1,1
202001015597,2,2,1
202001015598,2,2,2
202001015650,2,2,1
202001015654,2,2,1
202001015662,2,2,1
202001015708,2,1,2
202001015709,1,1,1
202001015735,2,2,1
202001015736,1,2,2
202001015750,1,2,1
202001015860,1,1,1
202001015870,2,1,1
202001015919,1,1,2
202001015974,2,2,1
202001015976,2,1,1
202001016000,2,2,2
202001016127,1,2,2
202001016152,2,1,1
202001016209,2,2,1
202001016262,2,1,1
202001016264,2,1,2
202001016275,1,1,2
202001016277,1,2,2
202001016278,2,1,1
202001016286,2,2,2
202001016302,1,1,1
202001016313,1,1,2
202001016338,1,2,1
202001016363,1,2,2
202001016385,2,1,1
202001016398,2,2,1
202001016408,1,2,1
202001016416,1,2,2
202001016427,2,1,1
202001016443,1,2,1
202001016448,1,1,1
202001016475,1,1,1
202001016521,1,1,1
202001016556,1,1,1
202001016575,1,1,1
202001016589,1,2,2
202001016601,1,1,1
202001016609,2,2,2
202001016620,1,2,1
202001016676,2,1,2
202001016732,1,2,1
202001016775,1,1,1
202001016785,2,1,1
202001016794,2,1,1
202001016796,2,2,2
202001016805,2,1,2
202001016811,2,2,2
202001016822,2,1,1
202001016868,2,1,1
202001016887,2,2,1
202001016907,2,1,1
202001016910,2,2,1
202001016922,1,1,2
202001016971,2,1,2
202001016986,1,2,1
202001016996,2,1,1
202001017056,2,1,1
202001017060,2,2,2
202001017061,2,2,1
202001017134,2,2,1
202001017136,1,1,2
202001017138,2,1,1
202001017180,2,1,1
202001017225,2,1,2
202001017295,2,1,2
202001017318,2,1,1
202001017379,1,1,2
202001017475,2,1,1
202001017495,1,2,2
202001017508,2,2,1
202001017557,2,2,1
202001017567,2,2,1
202001017574,2,2,2
202001017602,2,2,1
202001017608,2,1,2
202001017618,1,2,2
202001017627,2,2,1
202001017629,1,2,2
202001017679,2,2,1
202001017696,1,2,2
202001017713,1,2,1
202001017784,2,1,1
202001017815,1,1,2
202001017825,2,1,2
202001017837,2,1,1
202001017839,1,2,2
202001017847,2,2,2
202001017875,2,2,2
202001017880,2,2,1
202001017891,2,1,1
202001017911,1,2,2
202001017921,2,2,1
202001017958,2,1,1
202001017966,2,1,1
202001018028,1,2,2
202001018030,1,2,1
202001018086,1,2,2
202001018117,1,2,1
202001018126,2,2,1
202001018197,2,1,1
202001018278,1,2,1
202001018321,2,2,1
202001018344,2,1,1
202001018348,2,1,1
202001018413,1,2,1
202001018423,1,1,1
202001018435,1,2,2
202001018449,1,1,1
202001018487,2,1,2
202001018515,1,2,2
202001018555,2,1,1
202001018692,1,2,2
202001018705,1,2,2
202001018757,2,1,1
202001018762,2,2,2
202001018772,2,2,2
202001018773,1,2,1
202001018806,1,1,1
202001018817,1,2,2
202001018826,2,1,1
202001018832,2,2,1
202001018898,1,1,2
202001018916,2,1,1
202001019036,1,1,2
202001019049,1,2,1
202001019103,1,2,1
202001019105,2,1,1
202001019119,1,2,2
202001019171,2,2,2
202001019221,2,2,2
202001019242,2,2,2
202001019285,2,1,2
202001019309,1,1,1
202001019330,1,1,1
202001019368,2,1,1
202001019374,1,1,1
202001019389,2,2,1
202001019390,1,2,1
202001019443,1,2,1
202001019449,2,1,1
202001019458,2,2,1
202001019486,1,1,1
202001019511,1,1,1
202001019543,1,2,1
202001019550,2,2,1
202001019571,2,2,1
202001019587,2,1,1
202001019605,2,1,1
202001019633,2,2,1
202001019672,1,1,1
202001019715,1,2,1
202001019736,2,2,1
202001019755,2,1,1
202001019924,1,2,1
202001019945,1,2,1
202001019979,1,2,2
202001019990,2,1,1
202001020008,2,2,2
202001020015,2,2,1
202001020070,2,1,1
202001020071,2,2,1
202001020084,2,2,1
202001020102,2,1,1
202001020122,1,1,1
202001020158,2,2,2
202001020191,1,2,2
202001020201,1,2,1
202001020236,1,2,1
202001020271,1,2,2
202001020306,1,1,2
202001020338,1,1,1
202001020396,2,1,1
202001020428,2,1,1
202001020430,1,2,2
202001020451,2,1,1
202001020457,1,1,1
202001020458,1,2,2
202001020476,1,1,1
202001020485,1,2,2
202001020523,1,1,1
202001020524,2,1,2
202001020534,2,2,2
202001020542,2,2,1
202001020555,1,1,1
202001020585,2,2,2
202001020604,1,2,2
202001020662,2,1,1
202001020667,1,1,1
202001020698,1,1,1
202001020757,2,2,2
202001020785,2,1,1
202001020827,2,2,1
202001020857,1,2,1
202001020881,1,2,2
202001020907,1,1,1
202001020909,2,1,1
202001020958,2,1,1
202001020966,2,1,1
202001021019,2,1,1
202001021063,1,1,1
202001021068,1,2,2
202001021137,2,1,2
202001021203,2,1,1
202001021230,2,2,1
202001021280,2,2,1
202001021328,2,2,1
202001021364,2,2,2
202001021365,2,2,1
202001021385,1,1,1
202001021416,1,1,1
202001021425,2,2,2
202001021487,2,1,1
202001021489,2,2,1
202001021519,2,2,2
202001021532,1,2,2
202001021534,2,1,1
202001021537,1,2,1
202001021589,2,2,2
202001021627,2,1,1
202001021666,2,2,2
202001021691,1,2,2
202001021740,1,1,1
202001021745,2,2,1
202001021751,2,1,1
202001021767,1,2,1
202001021844,2,1,1
202001021850,2,1,1
202001021861,1,2,2
202001021919,2,2,1
202001021976,1,1,1
